feedback_id,customer_id,feedback_text,sentiment,source,date,timestamp
F744,CUST7258,"It's fine, not great but not terrible either.",Neutral,chat,2025-02-01,2025-02-01 13:00:35
F745,CUST7689,Poor customer service. No one responded to my queries.,Negative,email,2025-05-11,2025-05-11 13:00:35
F746,CUST1272,"Product stopped working within a week. Poor quality. .,/ Issue with delivery delays.",Negative,chat,2025-06-02,2025-06-02 13:00:35
F747,CUST7601,Extremely disappointed with the quality. Not recommended. _]?@,Negative,chat,2024-11-21,2024-11-21 13:00:35
F748,CUST6746,Outstanding customer support. They resolved my issue quickly. Issue with customer service.,Positive,email,2024-11-07,2024-11-07 13:00:35
F749,CUST1108,Excellent service and fast delivery. Highly recommended!,Positive,email,2025-08-29,2025-08-29 13:00:35
F750,CUST2374,Standard quality. Meets basic expectations.,Neutral,chat,2025-01-10,2025-01-10 13:00:35
F751,CUST1621,Overpriced for the features provided. Not worth it. Issue with website navigation.,Negative,review_site,2025-04-04,2025-04-04 13:00:35
F752,CUST8903,Poor customer service. No one responded to my queries. ?\?`,Negative,review_site,2025-06-28,2025-06-28 13:00:35
F753,CUST1818,Standard quality. Meets basic expectations.,Neutral,chat,2025-01-28,2025-01-28 13:00:35
F754,CUST6582,This is exactly what I was looking for. Great quality!,Positive,email,2025-03-09,2025-03-09 13:00:35
F755,CUST6995,Average experience. Some good points and some bad.,Neutral,chat,2025-01-05,2025-01-05 13:00:35
F756,CUST6052,Extremely disappointed with the quality. Not recommended.,Negative,review_site,2025-04-22,2025-04-22 13:00:35
F757,CUST3014,It's alright. Nothing remarkable to mention.,Neutral,email,2025-04-26,2025-04-26 13:00:35
F758,CUST7295,Standard quality. Meets basic expectations.,Neutral,review_site,2025-07-29,2025-07-29 13:00:35
F759,CUST9747,Extremely disappointed with the quality. Not recommended.,Negative,email,2025-03-07,2025-03-07 13:00:35
F760,CUST8817,"Outstanding customer support. They resolved my issue quickly. /""!",Positive,review_site,2024-11-08,2024-11-08 13:00:35
F761,CUST9902,Standard quality. Meets basic expectations. \ Issue with product availability.,Neutral,social_media,2024-12-30,2024-12-30 13:00:35
F762,CUST8968,Fantastic experience overall. Will definitely buy again!,Positive,email,2025-03-05,2025-03-05 13:00:35
F763,CUST8754,Reliable and durable product. No complaints whatsoever. {,Positive,review_site,2025-04-20,2025-04-20 13:00:35
F764,CUST8029,Mediocre experience overall. ',Neutral,social_media,2025-03-15,2025-03-15 13:00:35
F765,CUST9000,Outstanding customer support. They resolved my issue quickly.,Positive,email,2025-09-26,2025-09-26 13:00:35
F766,CUST5824,Reliable and durable product. No complaints whatsoever. Issue with website navigation.,Positive,email,2024-11-11,2024-11-11 13:00:35
F767,CUST6392,Acceptable product for the price point. Issue with product availability.,Neutral,social_media,2025-10-21,2025-10-21 13:00:35
F768,CUST9489,Late delivery and damaged packaging. Very upset! Issue with return process.,Negative,chat,2025-08-22,2025-08-22 13:00:35
F769,CUST3670,Satisfactory service. Nothing to complain about. Issue with return process.,Neutral,review_site,2024-12-02,2024-12-02 13:00:35
F770,CUST4405,"Excellent service and fast delivery. Highly recommended! ]""+",Positive,chat,2024-12-26,2024-12-26 13:00:35
F771,CUST6880,Extremely disappointed with the quality. Not recommended.,Negative,email,2025-03-11,2025-03-11 13:00:35
F772,CUST3389,Extremely disappointed with the quality. Not recommended.,Negative,review_site,2025-03-21,2025-03-21 13:00:35
F773,CUST4267,Product stopped working within a week. Poor quality. Issue with return process.,Negative,chat,2024-12-21,2024-12-21 13:00:35
F774,CUST8653,"It's fine, not great but not terrible either. _?$% Issue with product availability.",Neutral,email,2025-01-07,2025-01-07 13:00:35
F775,CUST4911,Poor customer service. No one responded to my queries. [(,Negative,review_site,2025-01-29,2025-01-29 13:00:35
F776,CUST9565,User-friendly interface and intuitive design. $,Positive,email,2025-02-21,2025-02-21 13:00:35
F777,CUST7282,Terrible experience. Product broke after one day.,Negative,social_media,2024-11-16,2024-11-16 13:00:35
F778,CUST1789,Difficult to use and confusing interface. \@[ Issue with pricing.,Negative,email,2025-01-19,2025-01-19 13:00:35
F779,CUST8866,Product is okay. Nothing special but does the job.,Neutral,review_site,2025-03-04,2025-03-04 13:00:35
F780,CUST1812,Outstanding customer support. They resolved my issue quickly.,Positive,review_site,2025-06-04,2025-06-04 13:00:35
F781,CUST9474,It's alright. Nothing remarkable to mention. Issue with pricing.,Neutral,social_media,2025-07-07,2025-07-07 13:00:35
F782,CUST6381,Great value for money. Worth every penny! Issue with technical issues.,Positive,chat,2025-02-22,2025-02-22 13:00:35
F783,CUST9717,Terrible experience. Product broke after one day.,Negative,social_media,2024-11-28,2024-11-28 13:00:35
F784,CUST8898,Frequent crashes and bugs. Needs improvement. Issue with product availability.,Negative,email,2025-05-17,2025-05-17 13:00:35
F785,CUST5596,Excellent service and fast delivery. Highly recommended!,Positive,email,2025-02-11,2025-02-11 13:00:35
F786,CUST1350,Impressive features and functionality. Love it!,Positive,review_site,2025-04-22,2025-04-22 13:00:35
F787,CUST1527,Acceptable product for the price point. ^+@:,Neutral,email,2025-10-19,2025-10-19 13:00:35
F788,CUST4950,Extremely disappointed with the quality. Not recommended. Issue with delivery delays.,Negative,social_media,2025-09-20,2025-09-20 13:00:35
F789,CUST8272,Functional but could be better. >,Neutral,review_site,2025-10-12,2025-10-12 13:00:35
F790,CUST6715,"It's fine, not great but not terrible either. Issue with product quality.",Neutral,chat,2025-07-24,2025-07-24 13:00:35
F791,CUST6945,The product exceeded my expectations. Very satisfied! Issue with customer service.,Positive,email,2025-03-02,2025-03-02 13:00:35
F792,CUST4729,Late delivery and damaged packaging. Very upset! Issue with product availability.,Negative,review_site,2024-11-21,2024-11-21 13:00:35
F793,CUST3753,Product is okay. Nothing special but does the job. ^,Neutral,email,2025-10-05,2025-10-05 13:00:35
F794,CUST9744,This is exactly what I was looking for. Great quality!,Positive,review_site,2025-05-07,2025-05-07 13:00:35
F795,CUST3353,Frequent crashes and bugs. Needs improvement. Issue with return process.,Negative,chat,2025-04-09,2025-04-09 13:00:35
F796,CUST8374,Horrible experience. Will never buy from here again.,Negative,chat,2025-10-10,2025-10-10 13:00:35
F797,CUST4862,Horrible experience. Will never buy from here again. $$=*,Negative,review_site,2024-11-21,2024-11-21 13:00:35
F798,CUST9741,Waste of money. Product doesn't work as advertised. Issue with product availability.,Negative,email,2025-07-08,2025-07-08 13:00:35
F799,CUST8211,"Reliable and durable product. No complaints whatsoever. ""=)""`",Positive,review_site,2025-09-22,2025-09-22 13:00:35
F800,CUST7406,Frequent crashes and bugs. Needs improvement.,Negative,chat,2025-05-28,2025-05-28 13:00:35
F801,CUST8678,Decent product with room for improvement. {<.;,Neutral,social_media,2024-11-06,2024-11-06 13:00:35
F802,CUST8129,Overpriced for the features provided. Not worth it. Issue with product quality.,Negative,social_media,2025-09-08,2025-09-08 13:00:35
F803,CUST9426,I absolutely love this product! It's amazing and works perfectly. Issue with pricing.,Positive,social_media,2025-02-06,2025-02-06 13:00:35
F804,CUST3193,Fantastic experience overall. Will definitely buy again! <##,Positive,social_media,2024-12-02,2024-12-02 13:00:35
F805,CUST4221,Excellent service and fast delivery. Highly recommended!,Positive,chat,2025-07-18,2025-07-18 13:00:35
F806,CUST3558,I absolutely love this product! It's amazing and works perfectly. }|]] Issue with website navigation.,Positive,review_site,2025-09-28,2025-09-28 13:00:35
F807,CUST6823,It's alright. Nothing remarkable to mention. $,Neutral,review_site,2025-03-14,2025-03-14 13:00:35
F808,CUST9441,Great value for money. Worth every penny! }<&~,Positive,chat,2025-01-02,2025-01-02 13:00:35
F809,CUST8214,Terrible experience. Product broke after one day.,Negative,email,2025-05-06,2025-05-06 13:00:35
F810,CUST6218,Extremely disappointed with the quality. Not recommended.,Negative,chat,2024-12-17,2024-12-17 13:00:35
F811,CUST8174,"Poor customer service. No one responded to my queries. =""$",Negative,email,2025-07-14,2025-07-14 13:00:35
F812,CUST7124,Extremely disappointed with the quality. Not recommended. Issue with product availability.,Negative,review_site,2025-06-03,2025-06-03 13:00:35
F813,CUST2951,Terrible experience. Product broke after one day. Issue with return process.,Negative,review_site,2025-01-15,2025-01-15 13:00:35
F814,CUST7839,Reliable and durable product. No complaints whatsoever.,Positive,social_media,2025-03-15,2025-03-15 13:00:35
F815,CUST2927,Decent product with room for improvement. =?=<,Neutral,email,2025-07-07,2025-07-07 13:00:35
F816,CUST8079,Decent product with room for improvement. Issue with website navigation.,Neutral,chat,2025-07-24,2025-07-24 13:00:35
F817,CUST7086,Horrible experience. Will never buy from here again. Issue with website navigation.,Negative,chat,2025-02-20,2025-02-20 13:00:35
F818,CUST4026,Standard quality. Meets basic expectations.,Neutral,review_site,2024-11-19,2024-11-19 13:00:35
F819,CUST1305,Decent product with room for improvement.,Neutral,review_site,2025-09-29,2025-09-29 13:00:35
F820,CUST8513,Extremely disappointed with the quality. Not recommended.,Negative,email,2025-08-07,2025-08-07 13:00:35
F821,CUST4081,Decent product with room for improvement.,Neutral,email,2025-03-21,2025-03-21 13:00:35
F822,CUST6792,User-friendly interface and intuitive design. %,Positive,chat,2025-08-17,2025-08-17 13:00:35
F823,CUST8737,I absolutely love this product! It's amazing and works perfectly.,Positive,chat,2025-05-12,2025-05-12 13:00:35
F824,CUST5908,Fantastic experience overall. Will definitely buy again!,Positive,email,2025-06-14,2025-06-14 13:00:35
F825,CUST5331,The product exceeded my expectations. Very satisfied!,Positive,chat,2025-07-25,2025-07-25 13:00:35
F826,CUST1443,This is exactly what I was looking for. Great quality! Issue with website navigation.,Positive,social_media,2025-10-23,2025-10-23 13:00:35
F827,CUST3805,Outstanding customer support. They resolved my issue quickly.,Positive,review_site,2025-07-16,2025-07-16 13:00:35
F828,CUST8596,Functional but could be better.,Neutral,review_site,2025-04-05,2025-04-05 13:00:35
F829,CUST1180,Frequent crashes and bugs. Needs improvement. Issue with return process.,Negative,chat,2025-05-30,2025-05-30 13:00:35
F830,CUST7389,Satisfactory service. Nothing to complain about. ;*&~ Issue with website navigation.,Neutral,review_site,2025-06-07,2025-06-07 13:00:35
F831,CUST8648,Waste of money. Product doesn't work as advertised. Issue with website navigation.,Negative,social_media,2025-01-20,2025-01-20 13:00:35
F832,CUST5328,Waste of money. Product doesn't work as advertised. ]+_~\,Negative,review_site,2025-02-20,2025-02-20 13:00:35
F833,CUST6029,Terrible experience. Product broke after one day. ^$~,Negative,review_site,2025-01-20,2025-01-20 13:00:35
F834,CUST5266,Outstanding customer support. They resolved my issue quickly. Issue with pricing.,Positive,social_media,2025-09-20,2025-09-20 13:00:35
F835,CUST1324,"Terrible experience. Product broke after one day. ?""@^: Issue with pricing.",Negative,social_media,2025-03-29,2025-03-29 13:00:35
F836,CUST9982,Product is okay. Nothing special but does the job.,Neutral,review_site,2025-06-22,2025-06-22 13:00:35
F837,CUST8857,Reliable and durable product. No complaints whatsoever.,Positive,email,2024-12-21,2024-12-21 13:00:35
F838,CUST3206,"It's fine, not great but not terrible either.",Neutral,review_site,2025-07-02,2025-07-02 13:00:35
F839,CUST6324,Overpriced for the features provided. Not worth it.,Negative,chat,2024-12-06,2024-12-06 13:00:35
F840,CUST2054,"It's fine, not great but not terrible either. ;+/^",Neutral,review_site,2024-12-30,2024-12-30 13:00:35
F841,CUST8684,Average experience. Some good points and some bad. Issue with website navigation.,Neutral,social_media,2025-03-05,2025-03-05 13:00:35
F842,CUST2155,I absolutely love this product! It's amazing and works perfectly. Issue with customer service.,Positive,social_media,2025-01-25,2025-01-25 13:00:35
F843,CUST4283,Extremely disappointed with the quality. Not recommended.,Negative,email,2025-07-06,2025-07-06 13:00:35
F844,CUST8751,Excellent service and fast delivery. Highly recommended!,Positive,email,2025-03-31,2025-03-31 13:00:35
F845,CUST5151,Average experience. Some good points and some bad. Issue with website navigation.,Neutral,social_media,2025-01-09,2025-01-09 13:00:35
F846,CUST9489,Late delivery and damaged packaging. Very upset!,Negative,review_site,2025-08-03,2025-08-03 13:00:35
F847,CUST1853,This is exactly what I was looking for. Great quality!,Positive,chat,2025-01-02,2025-01-02 13:00:35
F848,CUST1671,Frequent crashes and bugs. Needs improvement. (*~? Issue with product features.,Negative,chat,2025-05-01,2025-05-01 13:00:35
F849,CUST4813,I absolutely love this product! It's amazing and works perfectly. :\_$,Positive,email,2025-05-25,2025-05-25 13:00:35
F850,CUST2482,This is exactly what I was looking for. Great quality! >` Issue with technical issues.,Positive,review_site,2025-03-16,2025-03-16 13:00:35
F851,CUST6870,Reliable and durable product. No complaints whatsoever. ^$!+,Positive,email,2025-02-13,2025-02-13 13:00:35
F852,CUST5770,Satisfactory service. Nothing to complain about.,Neutral,chat,2025-06-17,2025-06-17 13:00:35
F853,CUST3311,"This is exactly what I was looking for. Great quality! ^]>,{",Positive,social_media,2025-03-08,2025-03-08 13:00:35
F854,CUST7284,Acceptable product for the price point.,Neutral,social_media,2025-08-04,2025-08-04 13:00:35
F855,CUST4852,Acceptable product for the price point. Issue with return process.,Neutral,chat,2024-11-29,2024-11-29 13:00:35
F856,CUST3936,Extremely disappointed with the quality. Not recommended. Issue with product availability.,Negative,chat,2025-03-18,2025-03-18 13:00:35
F857,CUST5188,Reliable and durable product. No complaints whatsoever. *?,Positive,social_media,2024-12-31,2024-12-31 13:00:35
F858,CUST8966,"Poor customer service. No one responded to my queries. ,>`*}",Negative,review_site,2025-08-02,2025-08-02 13:00:35
F859,CUST8378,Waste of money. Product doesn't work as advertised. Issue with customer service.,Negative,social_media,2025-10-24,2025-10-24 13:00:35
F860,CUST5684,Fantastic experience overall. Will definitely buy again!,Positive,review_site,2025-06-27,2025-06-27 13:00:35
F861,CUST5951,Average experience. Some good points and some bad.,Neutral,chat,2025-03-18,2025-03-18 13:00:35
F862,CUST4432,User-friendly interface and intuitive design. ;%=,Positive,social_media,2025-09-01,2025-09-01 13:00:35
F863,CUST6342,Excellent service and fast delivery. Highly recommended! Issue with pricing.,Positive,email,2024-11-10,2024-11-10 13:00:35
F864,CUST3702,I absolutely love this product! It's amazing and works perfectly. Issue with website navigation.,Positive,social_media,2025-01-03,2025-01-03 13:00:35
F865,CUST9114,Fantastic experience overall. Will definitely buy again! Issue with customer service.,Positive,chat,2025-02-11,2025-02-11 13:00:35
F866,CUST6321,Functional but could be better.,Neutral,social_media,2024-11-25,2024-11-25 13:00:35
F867,CUST7157,Average experience. Some good points and some bad.,Neutral,email,2025-08-04,2025-08-04 13:00:35
F868,CUST6925,User-friendly interface and intuitive design. Issue with technical issues.,Positive,email,2025-07-23,2025-07-23 13:00:35
F869,CUST4333,Difficult to use and confusing interface.,Negative,review_site,2025-10-28,2025-10-28 13:00:35
F870,CUST1884,"It's fine, not great but not terrible either.",Neutral,review_site,2025-08-09,2025-08-09 13:00:35
F871,CUST9227,Excellent service and fast delivery. Highly recommended!,Positive,chat,2025-08-02,2025-08-02 13:00:35
F872,CUST1051,"Reliable and durable product. No complaints whatsoever. (""@",Positive,email,2025-02-02,2025-02-02 13:00:35
F873,CUST9730,Functional but could be better.,Neutral,email,2024-12-02,2024-12-02 13:00:35
F874,CUST9903,Mediocre experience overall.,Neutral,review_site,2025-05-11,2025-05-11 13:00:35
F875,CUST8101,Product is okay. Nothing special but does the job.,Neutral,email,2025-08-11,2025-08-11 13:00:35
F876,CUST5615,Satisfactory service. Nothing to complain about.,Neutral,chat,2025-08-02,2025-08-02 13:00:35
F877,CUST6303,Horrible experience. Will never buy from here again. >('#,Negative,chat,2025-03-29,2025-03-29 13:00:35
F878,CUST7443,The product exceeded my expectations. Very satisfied! :`!,Positive,review_site,2025-08-09,2025-08-09 13:00:35
F879,CUST4888,Standard quality. Meets basic expectations.,Neutral,social_media,2025-07-08,2025-07-08 13:00:35
F880,CUST1009,Impressive features and functionality. Love it!,Positive,social_media,2024-11-22,2024-11-22 13:00:35
F881,CUST9861,Excellent service and fast delivery. Highly recommended! Issue with delivery delays.,Positive,chat,2024-12-23,2024-12-23 13:00:35
F882,CUST7088,Overpriced for the features provided. Not worth it. ? Issue with customer service.,Negative,social_media,2024-12-18,2024-12-18 13:00:35
F883,CUST3438,Outstanding customer support. They resolved my issue quickly. &,Positive,email,2024-11-05,2024-11-05 13:00:35
F884,CUST4266,Satisfactory service. Nothing to complain about.,Neutral,review_site,2025-05-16,2025-05-16 13:00:35
F885,CUST8952,Poor customer service. No one responded to my queries.,Negative,social_media,2024-11-10,2024-11-10 13:00:35
F886,CUST8995,User-friendly interface and intuitive design. Issue with technical issues.,Positive,social_media,2025-05-22,2025-05-22 13:00:35
F887,CUST9588,Overpriced for the features provided. Not worth it.,Negative,email,2025-06-18,2025-06-18 13:00:35
F888,CUST1536,Waste of money. Product doesn't work as advertised.,Negative,social_media,2025-05-28,2025-05-28 13:00:35
F889,CUST1148,Acceptable product for the price point.,Neutral,social_media,2025-05-05,2025-05-05 13:00:35
F890,CUST4649,This is exactly what I was looking for. Great quality!,Positive,email,2025-04-26,2025-04-26 13:00:35
F891,CUST3325,Functional but could be better. Issue with product availability.,Neutral,review_site,2025-08-11,2025-08-11 13:00:35
F892,CUST2953,Decent product with room for improvement. Issue with product features.,Neutral,chat,2024-12-21,2024-12-21 13:00:35
F893,CUST4888,I absolutely love this product! It's amazing and works perfectly. Issue with website navigation.,Positive,social_media,2025-04-21,2025-04-21 13:00:35
F894,CUST6617,Satisfactory service. Nothing to complain about.,Neutral,social_media,2024-11-03,2024-11-03 13:00:35
F895,CUST8115,I absolutely love this product! It's amazing and works perfectly. !<,Positive,review_site,2024-11-15,2024-11-15 13:00:35
F896,CUST4282,"The product exceeded my expectations. Very satisfied! >\"" Issue with product availability.",Positive,review_site,2025-04-23,2025-04-23 13:00:35
F897,CUST7992,Functional but could be better. Issue with return process.,Neutral,email,2025-03-24,2025-03-24 13:00:35
F898,CUST1923,Average experience. Some good points and some bad.,Neutral,chat,2024-11-14,2024-11-14 13:00:35
F899,CUST1065,Product is okay. Nothing special but does the job.,Neutral,email,2025-09-30,2025-09-30 13:00:35
F900,CUST3936,Fantastic experience overall. Will definitely buy again!,Positive,social_media,2025-09-14,2025-09-14 13:00:35
F901,CUST4782,Reliable and durable product. No complaints whatsoever.,Positive,social_media,2025-06-09,2025-06-09 13:00:35
F902,CUST5865,User-friendly interface and intuitive design.,Positive,chat,2025-06-24,2025-06-24 13:00:35
F903,CUST8703,Excellent service and fast delivery. Highly recommended! *}&`+,Positive,social_media,2025-04-24,2025-04-24 13:00:35
F904,CUST1722,Poor customer service. No one responded to my queries. _=],Negative,chat,2025-01-24,2025-01-24 13:00:35
F905,CUST5943,I absolutely love this product! It's amazing and works perfectly.,Positive,review_site,2025-09-04,2025-09-04 13:00:35
F906,CUST3838,Great value for money. Worth every penny!,Positive,chat,2025-08-27,2025-08-27 13:00:35
F907,CUST8057,Difficult to use and confusing interface. Issue with customer service.,Negative,chat,2025-01-15,2025-01-15 13:00:35
F908,CUST5410,I absolutely love this product! It's amazing and works perfectly. Issue with product availability.,Positive,review_site,2024-11-12,2024-11-12 13:00:35
F909,CUST6218,I absolutely love this product! It's amazing and works perfectly. ;)~ Issue with product features.,Positive,review_site,2025-07-30,2025-07-30 13:00:35
F910,CUST5712,Horrible experience. Will never buy from here again.,Negative,email,2025-02-27,2025-02-27 13:00:35
F911,CUST9985,"It's fine, not great but not terrible either. Issue with technical issues.",Neutral,email,2025-06-30,2025-06-30 13:00:35
F912,CUST6183,Satisfactory service. Nothing to complain about. Issue with return process.,Neutral,social_media,2024-12-24,2024-12-24 13:00:35
F913,CUST6828,Frequent crashes and bugs. Needs improvement. ]?/+_,Negative,email,2025-09-20,2025-09-20 13:00:35
F914,CUST8624,It's alright. Nothing remarkable to mention.,Neutral,review_site,2025-05-28,2025-05-28 13:00:35
F915,CUST4246,Horrible experience. Will never buy from here again. }~/: Issue with technical issues.,Negative,email,2025-09-30,2025-09-30 13:00:35
F916,CUST9688,Acceptable product for the price point. Issue with product quality.,Neutral,email,2025-06-09,2025-06-09 13:00:35
F917,CUST3290,Standard quality. Meets basic expectations. Issue with product availability.,Neutral,review_site,2025-02-17,2025-02-17 13:00:35
F918,CUST1845,Horrible experience. Will never buy from here again.,Negative,review_site,2025-01-25,2025-01-25 13:00:35
F919,CUST2980,Frequent crashes and bugs. Needs improvement. +|*?{ Issue with website navigation.,Negative,chat,2025-02-11,2025-02-11 13:00:35
F920,CUST2338,Horrible experience. Will never buy from here again. ]` Issue with technical issues.,Negative,review_site,2025-06-28,2025-06-28 13:00:35
F921,CUST6262,Fantastic experience overall. Will definitely buy again! ;}/) Issue with pricing.,Positive,social_media,2025-08-07,2025-08-07 13:00:35
F922,CUST2075,Frequent crashes and bugs. Needs improvement.,Negative,email,2025-07-23,2025-07-23 13:00:35
F923,CUST7989,Average experience. Some good points and some bad.,Neutral,chat,2024-12-20,2024-12-20 13:00:35
F924,CUST6213,I absolutely love this product! It's amazing and works perfectly. !+`^),Positive,review_site,2024-12-11,2024-12-11 13:00:35
F925,CUST9207,Satisfactory service. Nothing to complain about. Issue with pricing.,Neutral,chat,2025-03-19,2025-03-19 13:00:35
F926,CUST6830,Decent product with room for improvement.,Neutral,email,2025-09-21,2025-09-21 13:00:35
F927,CUST5041,Functional but could be better. Issue with product features.,Neutral,email,2025-06-30,2025-06-30 13:00:35
F928,CUST5352,Decent product with room for improvement. Issue with product features.,Neutral,social_media,2025-10-21,2025-10-21 13:00:35
F929,CUST5440,Terrible experience. Product broke after one day.,Negative,review_site,2025-03-27,2025-03-27 13:00:35
F930,CUST7276,Excellent service and fast delivery. Highly recommended!,Positive,email,2025-09-17,2025-09-17 13:00:35
F931,CUST6226,Functional but could be better. Issue with customer service.,Neutral,social_media,2025-06-13,2025-06-13 13:00:35
F932,CUST9228,Functional but could be better.,Neutral,social_media,2025-08-25,2025-08-25 13:00:35
F933,CUST7193,Poor customer service. No one responded to my queries.,Negative,review_site,2025-07-24,2025-07-24 13:00:35
F934,CUST9737,Frequent crashes and bugs. Needs improvement.,Negative,review_site,2025-10-08,2025-10-08 13:00:35
F935,CUST2523,User-friendly interface and intuitive design. } Issue with product quality.,Positive,chat,2025-09-15,2025-09-15 13:00:35
F936,CUST7349,Impressive features and functionality. Love it! :$' Issue with pricing.,Positive,review_site,2025-08-22,2025-08-22 13:00:35
F937,CUST5419,Acceptable product for the price point. Issue with return process.,Neutral,chat,2025-06-02,2025-06-02 13:00:35
F938,CUST7069,Poor customer service. No one responded to my queries. Issue with technical issues.,Negative,review_site,2025-10-26,2025-10-26 13:00:35
F939,CUST5794,The product exceeded my expectations. Very satisfied!,Positive,email,2025-05-13,2025-05-13 13:00:35
F940,CUST4788,Extremely disappointed with the quality. Not recommended. [; Issue with product quality.,Negative,chat,2025-09-02,2025-09-02 13:00:35
F941,CUST1071,Mediocre experience overall.,Neutral,review_site,2024-12-03,2024-12-03 13:00:35
F942,CUST8257,User-friendly interface and intuitive design.,Positive,review_site,2025-03-11,2025-03-11 13:00:35
F943,CUST2667,Decent product with room for improvement. Issue with product availability.,Neutral,review_site,2025-10-06,2025-10-06 13:00:35
F944,CUST7465,Terrible experience. Product broke after one day.,Negative,social_media,2025-10-18,2025-10-18 13:00:35
F945,CUST3754,Mediocre experience overall. Issue with return process.,Neutral,social_media,2025-10-30,2025-10-30 13:00:35
F946,CUST1390,This is exactly what I was looking for. Great quality! Issue with website navigation.,Positive,email,2025-05-14,2025-05-14 13:00:35
F947,CUST2014,Satisfactory service. Nothing to complain about.,Neutral,social_media,2025-02-05,2025-02-05 13:00:35
F948,CUST1021,Average experience. Some good points and some bad.,Neutral,chat,2025-10-29,2025-10-29 13:00:35
F949,CUST2036,Frequent crashes and bugs. Needs improvement. }\>,Negative,review_site,2025-07-05,2025-07-05 13:00:35
F950,CUST8714,Product stopped working within a week. Poor quality. Issue with technical issues.,Negative,review_site,2024-11-30,2024-11-30 13:00:35
F951,CUST9762,Average experience. Some good points and some bad. Issue with delivery delays.,Neutral,review_site,2024-11-07,2024-11-07 13:00:35
F952,CUST3198,User-friendly interface and intuitive design. Issue with customer service.,Positive,review_site,2025-01-21,2025-01-21 13:00:35
F953,CUST4656,Standard quality. Meets basic expectations.,Neutral,chat,2025-09-27,2025-09-27 13:00:35
F954,CUST7761,Product stopped working within a week. Poor quality.,Negative,review_site,2025-02-18,2025-02-18 13:00:35
F955,CUST7973,Decent product with room for improvement.,Neutral,social_media,2025-05-14,2025-05-14 13:00:35
F956,CUST7168,Poor customer service. No one responded to my queries. !$?\>,Negative,chat,2025-06-05,2025-06-05 13:00:35
F957,CUST8929,"This is exactly what I was looking for. Great quality! ""<, Issue with website navigation.",Positive,social_media,2025-01-07,2025-01-07 13:00:35
F958,CUST3315,This is exactly what I was looking for. Great quality! &),Positive,email,2025-06-28,2025-06-28 13:00:35
F959,CUST8375,Frequent crashes and bugs. Needs improvement. [;&\(,Negative,review_site,2025-02-11,2025-02-11 13:00:35
F960,CUST9146,Decent product with room for improvement.,Neutral,chat,2025-02-01,2025-02-01 13:00:35
F961,CUST6007,Product stopped working within a week. Poor quality. ;>],Negative,review_site,2025-04-15,2025-04-15 13:00:35
F962,CUST3346,Product is okay. Nothing special but does the job.,Neutral,email,2025-03-27,2025-03-27 13:00:35
F963,CUST1894,The product exceeded my expectations. Very satisfied!,Positive,chat,2025-06-27,2025-06-27 13:00:35
F964,CUST8251,I absolutely love this product! It's amazing and works perfectly. _ Issue with product features.,Positive,email,2024-12-11,2024-12-11 13:00:35
F965,CUST1314,Acceptable product for the price point.,Neutral,social_media,2025-02-21,2025-02-21 13:00:35
F966,CUST1422,Acceptable product for the price point. Issue with website navigation.,Neutral,email,2025-03-10,2025-03-10 13:00:35
F967,CUST8697,Mediocre experience overall. Issue with pricing.,Neutral,review_site,2024-12-11,2024-12-11 13:00:35
F968,CUST9119,Reliable and durable product. No complaints whatsoever.,Positive,review_site,2025-01-12,2025-01-12 13:00:35
F969,CUST7617,Extremely disappointed with the quality. Not recommended.,Negative,email,2025-07-19,2025-07-19 13:00:35
F970,CUST5181,Fantastic experience overall. Will definitely buy again! &: Issue with product features.,Positive,social_media,2025-07-27,2025-07-27 13:00:35
F971,CUST7201,Reliable and durable product. No complaints whatsoever.,Positive,review_site,2025-07-02,2025-07-02 13:00:35
F972,CUST6468,"It's fine, not great but not terrible either. Issue with product availability.",Neutral,social_media,2025-04-24,2025-04-24 13:00:35
F973,CUST3107,Decent product with room for improvement.,Neutral,social_media,2025-03-30,2025-03-30 13:00:35
F974,CUST8867,Poor customer service. No one responded to my queries.,Negative,chat,2025-06-27,2025-06-27 13:00:35
F975,CUST8590,Late delivery and damaged packaging. Very upset! &]*'*,Negative,chat,2025-07-18,2025-07-18 13:00:35
F976,CUST3510,Impressive features and functionality. Love it! .?/'\,Positive,chat,2025-04-04,2025-04-04 13:00:35
F977,CUST2223,I absolutely love this product! It's amazing and works perfectly. =/[{^,Positive,chat,2025-01-20,2025-01-20 13:00:35
F978,CUST7794,Overpriced for the features provided. Not worth it. ? Issue with product features.,Negative,social_media,2025-07-29,2025-07-29 13:00:35
F979,CUST3796,Overpriced for the features provided. Not worth it.,Negative,social_media,2025-02-01,2025-02-01 13:00:35
F980,CUST7959,Fantastic experience overall. Will definitely buy again!,Positive,review_site,2025-05-23,2025-05-23 13:00:35
F981,CUST4465,Functional but could be better.,Neutral,social_media,2025-09-28,2025-09-28 13:00:35
F982,CUST8971,"Reliable and durable product. No complaints whatsoever. >}\?, Issue with delivery delays.",Positive,chat,2025-01-18,2025-01-18 13:00:35
F983,CUST6930,The product exceeded my expectations. Very satisfied! Issue with product features.,Positive,email,2025-05-09,2025-05-09 13:00:35
F984,CUST2162,Late delivery and damaged packaging. Very upset! Issue with customer service.,Negative,review_site,2024-11-10,2024-11-10 13:00:35
